Wikidata ID,name,,,,name in hiragana,party short name,parliamentary_group,,,current position,,,prefecuture code for sort key,,area 1(proportionally represented constituency),area 2(small electoral district),candidacy in election,elected in,gender,birthday,age(calculated),,image,,Facebook profile ID,official Facebook page,LINE,YouTube channel ID,,official site,e-mail,official blog,described at URL,place of birth,biography,,occupation,position held,father,spouse,memorandom,Wikidata ID（参考情報）,Wikipedia URL（参考情報）,,,,,,,,,,,,,,
UI用DBカラム名,name_full,name_last,name_first,name_alias,name_full_furigana,pary_id,,party_history,is_candidate,current_position,submission_order,,pref_code,senkyoku_no,hirei_area_id,,candidacy_history,winning_history,gender,birth_day,,birth_year,photo_url,twitter_id,facebook_id,facebook_page_id,line_id,youtube_channel_id,instagram_id,offiicial_website_url,email,official_blog_url,reference_url,birth_place,educational_background,,occupation,position_held,father,spouse,,url_wikidata,url_wikipedia,,,,,,,,,,,,,,
wikdiata_concept,label,,,alias,P1814,P102,P4100,P102,P3602,,,,Q646425,,P768(Q13365595),P768(Q1052894),P3602,P2715,P21,P569,,P569,P18,P2002,P2013,P4003,P553-P554,P2397,P553-P554,P856,P968,P1581,P973,P19,P69,P69,P106,P39,P22,P26,,,,,,,,,,,,,朝日結果から確認,,,,
wikidata,名前（フル）,名前（姓）,名前（名）,選挙用表記名/別名,かな,公認政党,推薦政党,以前の政党,立候補,前回,届け出順,比例名簿順位,都道府県,小選挙区番号,比例区,小選挙区,過去の立候補歴,過去の当選歴,性別,誕生日,年齢,誕生年,写真,twitter,フェイスブックID,公式Facebookページ,LINEアカウント,youtube channel,Instagram,公式サイト,メールアドレス,公式ブログ,詳細情報URL,出生地,学歴（履歴）,学歴（最新）,職歴,公職,父親,配偶者,メモ,Wikidata URL,Wikipedia URL,担当,予定日,完了日,担当,予定日,完了日,GrayDBId,,,小選挙区,重複立候補,比例のみ,比例名簿順,マッチング情報
Q6426240,谷公一,谷,公一,,たに こういち,自民,,,確定,現職,,,28,5,近畿,兵庫県 5区,,,男性,1952-01-28,65,1952,,,,,,,,http://www.tanikouichi.jp/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q6426240,,,,,,,,615,たに こういち,http://google.co.jp/search?q=谷公一,兵庫5区,比例,,2,1_小選挙区
Q6426244,山本公一,山本,公一,,やまもと こういち,自民,,,確定,現職,,,38,4,四国,愛媛県 4区,,,男性,1947-09-04,70,1947,,,,,,,,http://www.netwave.or.jp/~kochan-y/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q6426244,,,,,,,,723,やまもと こういち,http://google.co.jp/search?q=山本公一,愛媛4区,比例,,3,1_小選挙区
Q6426248,市村浩一郎,市村,浩一郎,いちむら浩一郎,いちむら こういちろう,維新,,,確定,,,,28,6,近畿,兵庫県 6区,,,男性,1964-07-16,53,1964,,,,,,,,http://www.javjav.com/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q6426248,,,,,,,,618,いちむら こういちろう,http://google.co.jp/search?q=市村浩一郎,兵庫6区,比例,,2,1_小選挙区
Q6426455,佐藤公治,佐藤,公治,,さとう こうじ,希望,,自由,確定,,,,34,6,中国,広島県 6区,,,男性,1959-07-28,58,1959,,,,,,,,http://www.satoukouji.com/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q6426455,,,,,,,,687,さとう こうじ,http://google.co.jp/search?q=佐藤公治,広島6区,比例,,1,1_小選挙区
Q6433881,長崎幸太郎,長崎,幸太郎,,ながさき こうたろう,無所属,,,確定,現職,,,19,2,,山梨県 2区,,,男性,1968-08-18,49,1968,,kotaro_nagasaki,,https://www.facebook.com/nagasakikotaro.jp/,,,,http://nagasakikotaro.jp/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q6433881,,higa4,,10/11,,,,406,ながさき こうたろう,http://google.co.jp/search?q=長崎幸太郎,山梨2区,,,,1_小選挙区
Q6435116,西川公也,西川,公也,,にしかわ こうや,自民,,,確定,現職,,,9,2,,栃木県 2区,,,男性,1942-12-26,74,1942,,,,,,,,http://www.nishikawa-koya.com,,,,,,,,,,,,https://www.wikidata.org/wiki/Q6435116,,,,,,,,857,にしかわ こうや,http://google.co.jp/search?q=西川公也,栃木2区,,,,1_小選挙区
Q6435368,山本幸三,山本,幸三,,やまもと こうぞう,自民,,,確定,現職,,,40,10,九州,福岡県 10区,,,男性,1948-08-08,69,1948,,yamamotogiin,yamamotokozogiin,https://www.facebook.com/yamamotokozogiin,,,,http://www.yamamotokozo.com/,,,,福岡県,,東京大学経済学部,,内閣府特命担当大臣,,,,https://www.wikidata.org/wiki/Q6435368,,churu110,10/11,10/11,,,,731,やまもと こうぞう,http://google.co.jp/search?q=山本幸三,福岡10区,比例,,4,1_小選挙区
Q653000,近藤昭一,近藤,昭一,,こんどう しょういち,立民,,民進,確定,現職,,,23,3,東海,愛知県 3区,,,男性,1958-05-26,59,1958,,,,,,,,http://www.kon-chan.org/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q653000,,,,,,,,483,こんどう しょういち,http://google.co.jp/search?q=近藤昭一,愛知3区,比例,,1,1_小選挙区
Q661410,小泉進次郎,小泉,進次郎,,こいずみ しんじろう,自民,,,確定,現職,,,14,11,,神奈川県 11区,,,男性,1981-04-14,36,1981,,,https://www.facebook.com/shinjiro.koizumi,,,,,http://shinjiro.info/,,,,神奈川県,"関東学院六浦小学校
関東学院大学経済学部",コロンビア大学大学院,,,小泉純一郎,,,https://www.wikidata.org/wiki/Q661410,,,,,,,,317,こいずみ しんじろう,http://google.co.jp/search?q=小泉進次郎,神奈川11区,,,,1_小選挙区
Q6739516,菊田真紀子,菊田,真紀子,菊田まきこ,きくた まきこ,無所属,,民進,確定,現職,,,15,4,,新潟県 4区,,,女性,1969-10-24,47,1969,,kikuta_official,,,,,,http://www.kikuta-makiko.net/,,,,新潟県加茂市,,中国黒竜江大学,,,,,,https://www.wikidata.org/wiki/Q6739516,,higa4,,10/11,,,,901,きくた まきこ,http://google.co.jp/search?q=菊田真紀子,新潟4区,,,,1_小選挙区
Q6746574,坂井学,坂井,学,,さかい まなぶ,自民,,,確定,現職,,,14,5,南関東,神奈川県 5区,,,男性,1965-09-04,52,1965,,sakai_manabu,https://www.facebook.com/sakaimanabu.yokohama,,,,,http://www.sakaimanabu.com/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q6746574,,,,,,,,347,さかい まなぶ,http://google.co.jp/search?q=坂井学,神奈川5区,比例,,2,1_小選挙区
Q6746585,寺田学,寺田,学,,てらた まなぶ,希望,,民進,確定,現職,,,52,,東北,,,,男性,-,46,1971/9,,teratamanabu,,https://www.facebook.com/teratamanabu/,,,,http://www.manabu.jp/,,http://www.manabu.jp/blog/,,,,,,,,,,https://www.wikidata.org/wiki/Q6746585,,higa4,,10/11,,,,834,てらた まなぶ,http://google.co.jp/search?q=寺田学,,,東北,1,2_比例
Q6782264,平将明,平,将明,,たいら まさあき,自民,,,確定,現職,,,13,4,東京,東京都 4区,,,男性,1967-02-21,50,1967,,TAIRAMASAAKI,masaaki.taira.7,https://www.facebook.com/tairamasaaki,,,,http://www.taira-m.jp/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q6782264,,higa4,,10/10,,,,298,たいら まさあき,http://google.co.jp/search?q=平将明,東京4区,比例,,1,1_小選挙区
Q6782350,柴山昌彦,柴山,昌彦,,しばやま まさひこ,自民,,,確定,現職,,,11,8,北関東,埼玉県 8区,,,男性,1965-12-05,51,1965,,shiba_masa,https://www.facebook.com/549728848437286,,,,,http://www.shibamasa.net/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q6782350,,higa4,,10/11,,,,196,しばやま まさひこ,http://google.co.jp/search?q=柴山昌彦,埼玉8区,比例,,1,1_小選挙区
Q6782366,今村雅弘,今村,雅弘,,いまむら まさひろ,自民,,,確定,現職,,,61,,九州,,,,男性,1947-01-05,70,1947,,,,,,,,http://www.imamura-masahiro.com/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q6782366,,,,,,,,988,いまむら まさひろ,http://google.co.jp/search?q=今村雅弘,,,九州,3,2_比例
Q6782391,盛山正仁,盛山,正仁,,もりやま まさひと,自民,,,確定,現職,,,28,1,近畿,兵庫県 1区,,,男性,1953-12-14,63,1953,,,,,,,,http://www.moriyama-hashiru.jp/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q6782391,,mshk,10/9,10/9,,,,954,もりやま まさひと,http://google.co.jp/search?q=盛山正仁,兵庫1区,比例,,2,1_小選挙区
Q6782480,大河原雅子,大河原,雅子,,おおかわら まさこ,立民,,,確定,,,,53,,北関東,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1038,おおかわら まさこ,http://google.co.jp/search?q=大河原雅子,,,北関東,5,2_比例
Q6782686,土屋正忠,土屋,正忠,,つちや まさただ,自民,,,確定,現職,,,13,18,,東京都 18区,,,男性,1942-01-13,75,1942,,TsuchiyaMasatad,-,,,,,http://www.tsuchiya-masatada.com,,https://www.tsuchiya-masatada.com/blog/,,,,,,,,,,https://www.wikidata.org/wiki/Q6782686,,higa4,,10/11,,,,264,つちや まさただ,http://google.co.jp/search?q=土屋正忠,東京18区,,,,1_小選挙区
Q6782738,石田真敏,石田,真敏,,いしだ まさとし,自民,,,確定,現職,,,30,2,近畿,和歌山県 2区,,,男性,1952-04-11,65,1952,,,https://www.facebook.com/pages/%E8%A1%86%E8%AD%B0%E9%99%A2%E8%AD%B0%E5%93%A1-%E7%9F%B3%E7%94%B0%E7%9,,,,,http://www.ishida-masatoshi.net/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q6782738,,,,,,,,642,いしだ まさとし,http://google.co.jp/search?q=石田真敏,和歌山2区,比例,,2,1_小選挙区
Q6782819,後藤田正純,後藤田,正純,,ごとうだ まさずみ,自民,,,確定,現職,,,36,1,四国,徳島県 1区,,,男性,1969-08-05,48,1969,,gotodamasazumi,https://www.facebook.com/gotoda.masazumi,,,,,http://www.gotoda.com/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q6782819,,,,,,,,703,ごとうだ まさずみ,http://google.co.jp/search?q=後藤田正純,徳島1区,比例,,3,1_小選挙区
Q6837950,高木美智代,高木,美智代,,たかぎ みちよ,公明,,,確定,現職,,,55,,東京,,,,女性,1952-09-13,65,1952,,,,,,,,http://www.michiyo-t.com/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q6837950,,,,,,,,879,たかぎ みちよ,http://google.co.jp/search?q=高木美智代,,,東京,2,2_比例
Q6837954,柚木道義,柚木,道義,,ゆのき みちよし,希望,,民進,確定,現職,,,33,4,中国,岡山県 4区,,,男性,1972-05-28,45,1972,,yunoki_m,https://www.facebook.com/michiyohi.yunoki,,,,,http://www.yuzu.jp/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q6837954,,mshk,10/9,10/9,,,,959,ゆのき みちよし,http://google.co.jp/search?q=柚木道義,岡山4区,比例,,1,1_小選挙区
Q6842917,松島みどり,松島,みどり,,まつしま みどり,自民,,,確定,現職,,,13,14,東京,東京都 14区,,,女性,1956-07-15,61,1956,,matusimamidori,https://www.facebook.com/matsushimamidori,LDPmatsumido,,,,http://www.matsushima-midori.jp/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q6842917,,,,10/9,,,,253,まつしま みどり,http://google.co.jp/search?q=松島みどり,東京14区,比例,,1,1_小選挙区
Q6864590,福田峰之,福田,峰之,ふくだ峰之,ふくだ みねゆき,希望,,,確定,,,,13,5,東京,東京都 5区,"1999年横浜市会議員選挙
2003年横浜市会議員選挙
第44回衆議院議員総選挙(神奈川8区,比例南関東ブロック)
第45回衆議院議員総選挙
第46回衆議院議員総選挙(神奈川8区,比例南関東ブロック)
第47回衆議院議員総選挙
","1999年横浜市会議員選挙
2003年横浜市会議員選挙
第44回衆議院議員総選挙(比例南関東ブロック)
第45回衆議院議員総選挙
第46回衆議院議員総選挙(比例南関東ブロック)
第47回衆議院議員総選挙
",男性,1964-04-08,53,1964,,fukudamineyuki,https://www.facebook.com/fukudamineyuki,,,,,http://fukudamineyuki.com,,,,神奈川県,,立教大学,,衆議院議員,,,,https://www.wikidata.org/wiki/Q6864590,,,,,,,,355,ふくだ みねゆき,http://google.co.jp/search?q=福田峰之,東京5区,比例,,1,1_小選挙区
Q6869306,寺田稔,寺田,稔,,てらだ みのる,自民,,,確定,現職,,,34,5,中国,広島県 5区,,,男性,1958-01-24,59,1958,,terada124,https://www.facebook.com/TeradaMinoru.page,,,,,http://www.teradaminoru.com/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q6869306,,,,,,,,685,てらだ みのる,http://google.co.jp/search?q=寺田稔,広島5区,比例,,1,1_小選挙区
Q6882969,下条みつ,下条,みつ,,しもじょう みつ,希望,,民進,確定,,,,20,2,北陸信越,長野県 2区,,,男性,1955-12-29,61,1955,,,,,,,,http://www.mitsu-net.com/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q6882969,,higa4,,10/11,,,,411,しもじょう みつ,http://google.co.jp/search?q=下条みつ,長野2区,比例,,1,1_小選挙区
Q6883317,岡本充功,岡本,充功,,おかもと みつのり,希望,,民進,確定,現職,,,23,9,東海,愛知県 9区,,,男性,1971-06-18,46,1971,,,https://www.facebook.com/okamotomitsunori/,,,,,http://www.mitsunori.net/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q6883317,,,,,,,,917,おかもと みつのり,http://google.co.jp/search?q=岡本充功,愛知9区,比例,,1,1_小選挙区
Q704345,山口壯,山口,壯,山口壮,やまぐち つよし,自民,,,確定,現職,,,28,12,近畿,兵庫県 12区,,,男性,1954-10-03,63,1954,,,https://www.facebook.com/yamaguchi244,,,,,http://www.mission21.gr.jp/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q704345,,,,,,,,601,やまぐち つよし,http://google.co.jp/search?q=山口壯,兵庫12区,比例,,2,1_小選挙区
Q7046134,遠藤宣彦,遠藤,宣彦,,えんどう のぶひこ,希望,,,確定,,,,12,6,南関東,千葉県 6区,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,えんどう のぶひこ,,,,,,
Q7051265,古屋範子,古屋,範子,,ふるや のりこ,公明,,,確定,現職,,,54,,南関東,,,,女性,1956-05-14,61,1956,,Noriko_Furuya,noriko.furuya514,,,,,http://www.furuya-noriko.com/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q7051265,,higa4,,10/11,,,,859,ふるや のりこ,http://google.co.jp/search?q=古屋範子,,,南関東,2,2_比例
Q7051315,三ツ矢憲生,三ツ矢,憲生,,みつや のりお,自民,,,確定,現職,,,24,4,,三重県 4区,,,男性,1950-12-13,66,1950,,mitsuya_office,https://www.facebook.com/mitsuya.norio328/,,,,,http://www.mitsuya-norio.com/,,,,,東京大学教養学部,米・コロンビア大学修士号取得,,,,,,https://www.wikidata.org/wiki/Q7051315,,higa4,,10/10,,,,507,みつや のりお,http://google.co.jp/search?q=三ツ矢憲生,三重4区,,,,1_小選挙区
Q7051324,武内則男,武内,則男,,たけうち のりお,立民,,,確定,,,,60,,四国,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1045,たけうち のりお,http://google.co.jp/search?q=武内則男,,,四国,1,2_比例
Q7051352,石田祝稔,石田,祝稔,,いしだ のりとし,公明,,,確定,現職,,,60,,四国,,,,男性,1951-09-01,66,1951,,ishidanoritoshi,,,,,,http://www.ishida21.gr.jp/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q7051352,,mshk,10/9,10/9,,,,965,いしだ のりとし,http://google.co.jp/search?q=石田祝稔,,,四国,1,2_比例
Q729599,伊吹文明,伊吹,文明,,いぶき ぶんめい,自民,,,確定,現職,,,26,1,,京都府 1区,第37~47衆議院選挙,第37~47衆議院選挙,男性,1938-01-09,79,1938,,,伊吹-文明-306388919504640,,,,,http://www.ibuki-bunmei.org/,,,,京都府京都市下京区,,京都大学経済学部,大蔵省在英大使館書記官、主計局主査、国庫課長、大蔵大臣秘書官,"衆議院議長、政権構想会議座長、財務大臣、党幹事長、文部科学大臣、国務大臣 国家公安委員長、防災・危機管理担当大臣、労働大臣

",,,,https://www.wikidata.org/wiki/Q729599,,grck1004,10/9/2017,10/9/2017,,,,521,いぶき ぶんめい,http://google.co.jp/search?q=伊吹文明,京都1区,,,,1_小選挙区
Q730991,鴨下一郎,鴨下,一郎,,かもした いちろう,自民,,,確定,現職,,,13,13,東京,東京都 13区,,,男性,1949-01-16,68,1949,,Dr_Kamo,-,かもした一郎-362335094179877,,,,http://www.kamoshita.gr.jp/,,,,東京都足立区青井,,日本大学大学院医学研究科,,,,,,https://www.wikidata.org/wiki/Q730991,,,,10/9,,,,248,かもした いちろう,http://google.co.jp/search?q=鴨下一郎,東京13区,比例,,1,1_小選挙区
Q732087,枝野幸男,枝野,幸男,,えだの ゆきお,立民,,,確定,現職,,,11,5,北関東,埼玉県 5区,,,男性,1964-05-31,53,1964,,,,,,,,http://www.edano.gr.jp/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q732087,,higa4,,10/11,,,,189,えだの ゆきお,http://google.co.jp/search?q=枝野幸男,埼玉5区,比例,,1,1_小選挙区
Q7385287,服部良一,服部,良一,,はっとり りょういち,社民,,,確定,,,,27,9,近畿,大阪府 9区,,,男性,1950-02-24,67,1950,,hattori_ryoichi,https://www.facebook.com/ryoichi.hattori.9,,,,,http://www.hattori-ryoichi.com/,,,,福岡県八女市,,京都大学法学部,,衆院議員,,,,https://www.wikidata.org/wiki/Q7385287,,grck1004,,10/10/2017,,,,573,はっとり りょういち,http://google.co.jp/search?q=服部良一,大阪9区,比例,,1,1_小選挙区
Q7385320,赤澤亮正,赤澤,亮正,赤沢亮正,あかざわ　りょうせい,自民,,,確定,現職,,,31,2,中国,鳥取県 2区,,,男性,1960-12-18,56,1960,,ryosei_akazawa,https://www.facebook.com/akazawa.ryosei,,,,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q7385320,,,,,,,,650,あかざわ　りょうせい,http://google.co.jp/search?q=赤澤亮正,鳥取2区,比例,,1,1_小選挙区
Q7385322,田中良生,田中,良生,,たなか りょうせい,自民,,,確定,現職,,,11,15,北関東,埼玉県 15区,,,男性,1963-11-11,53,1963,,Tanaka_Ryosei,https://www.facebook.com/ryosei.tanaka.7,,,,,http://www.tanaka-ryosei.com,,,,,,,,,,,,https://www.wikidata.org/wiki/Q7385322,,,,,,,,173,たなか りょうせい,http://google.co.jp/search?q=田中良生,埼玉15区,比例,,1,1_小選挙区
Q7385342,武田良太,武田,良太,たけだ良太,たけだ りょうた,自民,,,確定,現職,,,40,11,九州,福岡県 11区,,,男性,1968-04-01,49,1968,,,,,,,,http://www.ryota.gr.jp/,,,,福岡県,早稲田大学文学部,早稲田大学大学院公共経営研究科,,衆議院議員,,,,https://www.wikidata.org/wiki/Q7385342,,churu110,10/11,10/11,,,,735,たけだ りょうた,http://google.co.jp/search?q=武田良太,福岡11区,比例,,4,1_小選挙区
Q7426418,高山智司,高山,智司,,たかやま さとし,希望,,民進,確定,,,,11,15,北関東,埼玉県 15区,,,男性,1970-04-20,47,1970,,,,,,,,http://www.takayama-satoshi.com/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q7426418,,,,,,,,172,たかやま さとし,http://google.co.jp/search?q=高山智司,埼玉15区,比例,,1,1_小選挙区
Q7426422,梅村聡,梅村,聡,梅村さとし,うめむら さとし,維新,,,確定,,,,28,1,近畿,兵庫県 1区,,,男性,1975-02-13,42,1975,,,,,,,,http://www.s-umemura.jp/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q7426422,,,,,,,,604,うめむら さとし,http://google.co.jp/search?q=梅村聡,兵庫1区,比例,,2,1_小選挙区
Q7446686,北村誠吾,北村,誠吾,,きたむら せいご,自民,,,確定,現職,,,42,4,九州,長崎県 4区,,,男性,1947-01-29,70,1947,,,,,,,,http://www.seigo.info/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q7446686,,,,,,,,775,きたむら せいご,http://google.co.jp/search?q=北村誠吾,長崎4区,比例,,4,1_小選挙区
Q7446719,村上誠一郎,村上,誠一郎,,むらかみ せいいちろう,自民,,,確定,現職,,,38,2,四国,愛媛県 2区,,,男性,1952-05-11,65,1952,,,,,,,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q7446719,,,,,,,,718,むらかみ せいいちろう,http://google.co.jp/search?q=村上誠一郎,愛媛2区,比例,,3,1_小選挙区
Q7446737,逢坂誠二,逢坂,誠二,おおさか 誠二,おおさか せいじ,無所属,,民進,確定,現職,,,1,8,,北海道 8区,"ニセコ町長選挙(1994)
ニセコ町長選挙(1998)
ニセコ町長選挙(2002)
第44回衆議院議員総選挙
第45回衆議院議員総選挙
第46回衆議院議員総選挙
第47回衆議院議員総選挙","ニセコ町長選挙(1994)
ニセコ町長選挙(1998)
ニセコ町長選挙(2002)
第44回衆議院議員総選挙
第45回衆議院議員総選挙

第47回衆議院議員総選挙",男性,1959-04-24,58,1959,https://ja.wikipedia.org/wiki/%E3%83%95%E3%82%A1%E3%82%A4%E3%83%AB:Seiji.Ohsaka.jpg,seiji_ohsaka,https://www.facebook.com/Seiji.Ohsaka,ohsakaseiji,,,,http://www.ohsaka.jp,,,,北海道虻田郡ニセコ町,北海道倶知安高等学校,北海道大学薬学部(-1983),ニセコ町役場,"民主党北海道第8総支部代表(2009-)
内閣総理大臣補佐官(2009-2010)
総務大臣政務官(2010-2011)
民主党・副幹事長(2011-2012)
民主党・総括副幹事長(2012)
民主党北海道総支部連合会・副代表(2013-)",,,,https://www.wikidata.org/wiki/Q7446737,https://ja.wikipedia.org/wiki/%E9%80%A2%E5%9D%82%E8%AA%A0%E4%BA%8C,YFuruchin,10/10,10/10,,,,31,おおさか せいじ,http://google.co.jp/search?q=逢坂誠二,北海道8区,,,,1_小選挙区
Q7446761,赤嶺政賢,赤嶺,政賢,あかみね政賢,あかみね せいけん,共産,,,確定,現職,,,47,1,九州,沖縄県 1区,,,男性,1947-12-18,69,1947,,akamineseiken,akamineseiken,https://www.facebook.com/akamineseiken/,,,,http://akamine-seiken.jp/,,,,沖縄県,,東京教育大学文学部,高校教師,衆議院議員,,,,https://www.wikidata.org/wiki/Q7446761,,churu110,10/11,10/11,,,,820,あかみね せいけん,http://google.co.jp/search?q=赤嶺政賢,沖縄1区,比例,,1,1_小選挙区
Q7477634,中谷真一,中谷,真一,,なかたに しんいち,自民,,,確定,現職,,,19,1,南関東,山梨県 1区,,,男性,1976-09-30,41,1976,,nakatani80,https://www.facebook.com/nakatani80,,,,,http://www.nakatani.tv/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q7477634,,higa4,,10/11,,,,878,なかたに しんいち,http://google.co.jp/search?q=中谷真一,山梨1区,比例,,2,1_小選挙区
Q7496342,佐藤茂樹,佐藤,茂樹,佐藤しげき,さとう しげき,公明,,,確定,現職,,,27,3,,大阪府 3区,,,男性,1959-06-08,58,1959,,shigeki3468,https://www.facebook.com/shigeki3468,,,,,http://sato-shigeki.com/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q7496342,,higa4,,10/10,,,,571,さとう しげき,http://google.co.jp/search?q=佐藤茂樹,大阪3区,,,,1_小選挙区
Q7496422,後藤茂之,後藤,茂之,,ごとう しげゆき,自民,,,確定,現職,,,20,4,北陸信越,長野県 4区,,,男性,1955-12-09,61,1955,,,,,,,,http://www.510.to/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q7496422,,,,,,,,419,ごとう しげゆき,http://google.co.jp/search?q=後藤茂之,長野4区,比例,,2,1_小選挙区
Q7496423,富田茂之,富田,茂之,,とみた しげゆき,公明,,,確定,現職,,,54,,南関東,,,,男性,1953-10-01,64,1953,,,,,,https://www.youtube.com/user/shigeyukitomita,,http://www.shigeyuki-tomita.com/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q7496423,,higa4,,10/11,,,,860,とみた しげゆき,http://google.co.jp/search?q=富田茂之,,,南関東,1,2_比例
Q7497524,古本伸一郎,古本,伸一郎,,ふるもと しんいちろう,希望,民進,,確定,現職,,,23,11,東海,愛知県 11区,,,男性,1965-03-11,52,1965,,,,,,,,http://www.s-furumoto.net/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q7497524,,,,,,,,467,ふるもと しんいちろう,http://google.co.jp/search?q=古本伸一郎,愛知11区,比例,,1,1_小選挙区
Q7497583,井上信治,井上,信治,,いのうえ しんじ,自民,,,確定,現職,,,13,25,東京,東京都 25区,,,男性,1969-10-07,48,1969,,shinrai_seiji,inoue.s.net,,,,,http://www.inoue-s.jp/,,,,,,東京大学法学部,,,,,,https://www.wikidata.org/wiki/Q7497583,,,,10/10,,,,289,いのうえ しんじ,http://google.co.jp/search?q=井上信治,東京25区,比例,,1,1_小選挙区
Q7497769,奥野信亮,奥野,信亮,,おくの しんすけ,自民,,,確定,現職,,,58,,近畿,,,,男性,1944-03-05,73,1944,,,,,,,,http://www.okunoshinsuke.jp/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q7497769,,,,,,,,636,おくの しんすけ,http://google.co.jp/search?q=奥野信亮,,,近畿,1,2_比例
Q7497782,伊藤信太郎,伊藤,信太郎,,いとう しんたろう,自民,,,確定,現職,,,4,4,東北,宮城県 4区,,,男性,1953-05-06,64,1953,https://ja.wikipedia.org/wiki/%E3%83%95%E3%82%A1%E3%82%A4%E3%83%AB:Shintar%C5%8D_It%C5%8D_20160622.jpg,ShintaroIto205,https://www.facebook.com/sintaro.ito.7,,,,,http://www.ito-sintaro.jp/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q7497782,https://ja.wikipedia.org/wiki/%E4%BC%8A%E8%97%A4%E4%BF%A1%E5%A4%AA%E9%83%8E,higa4,,10/11,,,,73,いとう しんたろう,http://google.co.jp/search?q=伊藤信太郎,宮城4区,比例,,2,1_小選挙区
Q7504421,渡辺周,渡辺,周,,わたなべ しゅう,希望,民進,,確定,現職,,,22,6,東海,静岡県 6区,"1991年静岡県議会議員選挙
1995年静岡県議会議員選挙
第41~47回衆議院議員選挙","1991年静岡県議会議員選挙
1995年静岡県議会議員選挙
第41~47回衆議院議員選挙",男性,1961-12-11,55,1961,,,https://www.facebook.com/watanabeshugiin,,,,,http://www.watanabeshu.org/,,,,静岡県沼津市,"沼津第二小学校
沼津市立第一中学校
静岡県立沼津東高等学校
早稲田大学政治経済学部経済学科",	早稲田大学政治経済学部経済学科,,,,,,https://www.wikidata.org/wiki/Q7504421,,,,,,,,455,わたなべ しゅう,http://google.co.jp/search?q=渡辺周,静岡6区,比例,,1,1_小選挙区
Q7504756,高鳥修一,高鳥,修一,たかとり修一,たかとり しゅういち,自民,公明,,確定,現職,,,15,6,北陸信越,新潟県 6区,,,男性,1960-09-29,57,1960,,takatorishuichi,https://www.facebook.com/shuichi.takatori,,,,,http://www.takatori.jp/,,https://takatori55jim.wordpress.com/,,新潟県上越市,,早稲田大学法学部,,,高鳥修（元衆議院議員）,,,https://www.wikidata.org/wiki/Q7504756,,higa4,,10/11,,,,374,たかとり しゅういち,http://google.co.jp/search?q=高鳥修一,新潟6区,比例,,2,1_小選挙区
Q7504802,吉良州司,吉良,州司,,きら しゅうじ,希望,,民進,確定,現職,,,44,1,九州,大分県 1区,,,男性,1958-03-16,59,1958,,,,,,,,http://www.kirashuji.com/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q7504802,,,,,,,,791,きら しゅうじ,http://google.co.jp/search?q=吉良州司,大分1区,比例,,2,1_小選挙区
Q7505080,山口俊一,山口,俊一,,やまぐち しゅんいち,自民,,,確定,現職,,,36,2,四国,徳島県 2区,,,男性,1950-02-28,67,1950,,,,,,,,http://www.yamashun.jp/,,,,,,,,,,,,https://www.wikidata.org/wiki/Q7505080,,,,,,,,706,やまぐち しゅんいち,http://google.co.jp/search?q=山口俊一,徳島2区,比例,,3,1_小選挙区
